"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0141","AK0145","AK0164","AK0174","AK0175","Blank-1x"
"FA(20:1)",5.882389549612,7.57792130476891,238.585283712152,8.001668333879e-54,1.19784974958169e-50,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","FA",0,3379318.67854309,0,621.220035552979,0,0,0,0,3059.62016296387,0,0,7982.56058883667
"[TG(52:1)]_FA16:0",-0.0775990892248664,8.74591524440936,0.0679582525553997,0.794333092367499,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",979633.278045654,544716.531890869,491042.892608643,630657.040252686,377488.990447998,570540.261138916,869458.75680542,491176.090911865,790405.583770752,505727.133514404,497880.968963623,27345.2619934082
"[TG(52:1)]_FA16:1",-0.0622757044109499,8.85470819608002,0.0437567526678322,0.834306828620318,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",693388.714874268,632863.802642822,499208.958526611,600891.10244751,486241.347930908,543276.221466064,755183.089996338,545861.701812744,569450.03994751,912032.428314209,330003.724029541,61931.4441833496
"[TG(52:1)]_FA18:0",0.427230237112958,9.08571222427547,2.0312401547144,0.15409482255513,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1903657.39630127,661625.812316895,608681.125305176,858095.723937988,392593.806091309,686576.734558105,716171.220031738,651329.459289551,593903.076477051,668517.281555176,399785.188781738,57357.9440307617
"[TG(52:1)]_FA18:1",0.0362186411313143,9.50328122223756,0.0147705857307301,0.903267849705848,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1283681.75146484,964599.385498047,737962.977294922,915312.586669922,740430.341552734,846803.757568359,837505.784912109,850244.856689453,668831.885498047,1656085.07202148,490035.655029297,109249.969482422
"[TG(52:1)]_FA18:2",0.0814293346416608,7.58828188590952,0.0745808105793913,0.784780286446351,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",283802.980300903,263618.901504517,220770.735061646,294656.736953735,157041.108596802,255323.054458618,261751.621353149,247697.475662231,229957.815200806,292788.080123901,127133.709487915,30947.9023284912
"[TG(52:1)]_FA20:0",0.0970787173209645,8.10263975838656,0.105962318799357,0.7447886543993,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",523767.11932373,368955.723968506,321613.144989014,490422.951202393,231074.076385498,460791.061187744,437275.910858154,353483.569732666,349947.047454834,495804.437362671,219361.737701416,22103.8415222168
"[TG(52:1)]_FA20:4",0.118776710200967,7.5807088663794,0.15853453042098,0.690509338119736,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",293769.198936462,333312.381156921,247889.759757996,308052.599723816,182543.59337616,285174.694572449,310127.682914734,251270.159507751,236085.11504364,277901.915534973,180635.973777771,16651.221321106
"[TG(52:2)]_FA16:0",0.105058033360885,8.73352260005822,0.124073363504067,0.724657912908784,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1104794.21044922,519422.815002441,453186.553344727,640927.447753906,373737.121826172,561602.397521973,809911.079101563,504789.28918457,666104.14276123,458801.367858887,386475.612487793,38906.4428710938
"[TG(52:2)]_FA16:1",-0.0770395394480069,8.73083466631241,0.0669810366234742,0.795784196322479,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",991633.335479736,531940.911529541,479542.409118652,605647.685699463,371064.423736572,548016.072174072,854384.855621338,482680.695709229,771171.377471924,499961.000976562,488425.858062744,29578.4620056152
"[TG(52:2)]_FA18:0",0.365623451662619,9.44467040177169,1.49099876362379,0.222061560681395,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1688357.71537781,1277592.95439148,960811.578811645,1195558.89585876,658012.379623413,1130528.86869812,892925.131698608,1122740.69828796,719218.525863647,1123984.74858093,523665.38999939,29991.121963501
"[TG(52:2)]_FA18:1",0.492975320384126,9.30584566601453,2.69764595707238,0.100496530818104,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",2425964.70544434,695653.868286133,689331.008789062,983744.158325195,424100.093139648,754397.571655273,788698.432983398,709396.689819336,638949.524047852,743248.454345703,456488.853027344,75429.2857666016
"[TG(52:2)]_FA18:2",0.129695864267069,9.24897490813053,0.188972831945648,0.663772898956045,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",917671.319580078,593923.719970703,511082.073974609,673305.792236328,489420.989990234,609681.605224609,606570.303955078,520766.660400391,421542.088623047,949215.550048828,341305.166259766,174072.291259766
"[TG(52:2)]_FA20:0",0.149569967964464,8.49496998567603,0.251191497438413,0.616237354299519,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",558824.550445557,573990.622070312,409926.911315918,563572.852020264,263901.918365479,534723.962219238,531762.093841553,481343.755615234,391352.316345215,548238.772064209,212099.45362854,54082.544128418
"[TG(52:2)]_FA20:4",0.155159286022296,7.35531775394412,0.270269946813471,0.603150747183515,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",253100.17729187,297937.739547729,215617.773452759,259679.257766724,152375.951675415,237571.955337524,274380.659225464,198730.95362854,208452.435928345,219232.996963501,150173.569564819,15414.0011444092
"[TG(52:3)]_FA16:0",0.0552867098977333,8.30760751519305,0.034401841889121,0.852854655688213,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",808310.950805664,420935.188720703,317172.724060059,446843.408081055,293358.741577148,401877.050354004,623291.378051758,371954.807373047,534505.98236084,375216.493041992,271884.2421875,27283.5418701172
"[TG(52:3)]_FA16:1",0.133844503907051,8.70207028023025,0.201233251296799,0.653727237222413,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1114021.20751953,504132.773925781,454572.954101562,616427.269287109,350916.708618164,551217.338134766,760396.030761719,491056.038085938,641356.301757812,449644.11315918,368137.227905273,40034.2426757812
"[TG(52:3)]_FA18:0",0.23140490476356,8.85401653213951,0.599862937269791,0.438630326499102,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",866387.881027222,833124.808578491,605029.944015503,792404.872238159,475985.768356323,829221.088973999,666998.06993103,735860.39982605,524447.837509155,778395.972000122,387958.78453064,18849.5613555908
"[TG(52:3)]_FA18:1",0.379869770918367,9.46511470565189,1.6086431020376,0.204682645058372,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1855159.55856323,1246007.43295288,967570.515960693,1176494.00180054,648634.451141357,1062360.27841187,900932.524139404,1110320.75387573,720880.500701904,1099190.3321228,524501.743927002,37349.222442627
"[TG(52:3)]_FA18:2",0.486150227814763,9.02269546707274,2.62417122013721,0.105247446222194,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1793542.48486328,506991.310913086,512664.697631836,770459.990722656,279526.840454102,557156.18737793,576346.201416016,493192.797973633,437080.530517578,562967.903076172,334042.924194336,101066.026489258
"[TG(52:3)]_FA20:0",0.244527580136972,8.26140280008494,0.669556621272932,0.413206231735986,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",559077.418869019,510059.816879272,362681.071426392,588459.520980835,262153.578048706,638140.44380188,386358.107040405,527685.536972046,283772.420059204,582924.067878723,225585.356521606,16151.1208953857
"[TG(52:3)]_FA20:4",0.112198844829181,7.89894458346328,0.141486116138367,0.706808058836983,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",393459.751800537,408484.326507568,311725.480682373,399032.949859619,218162.636260986,371913.65133667,356602.723419189,363618.747528076,301080.46206665,382170.040527344,202925.176513672,17281.141204834
"[TG(52:4)]_FA16:0",-0.0984663274819101,9.09996658366252,0.109462280526714,0.740757154078595,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1124894.32644653,626778.0887146,602908.005157471,783973.704620361,590883.419952393,920557.738189697,1073060.78274536,848244.45022583,1028022.98788452,637036.943389893,599010.951751709,22979.7015075684
"[TG(52:4)]_FA16:1",0.0350070895335417,8.2665218865209,0.0137991621595575,0.906487746617785,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",799175.972137451,388359.147674561,316296.06137085,433867.350067139,273339.520965576,393973.414276123,671051.743621826,370876.886322021,511693.913421631,363217.022064209,243517.117584229,26062.5417785645
"[TG(52:4)]_FA18:0",0.0590438133213963,8.02842120569891,0.0392327539556163,0.842988263944322,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",377109.947982788,402549.566848755,276011.139923096,340222.145797729,209803.97416687,334722.803695679,432228.486557007,308765.563949585,331072.62059021,334196.485046387,164781.313766479,45878.6026763916
"[TG(52:4)]_FA18:1",0.235968017059826,8.82900112357325,0.623667907349954,0.429687525500627,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",862465.423294067,822290.903549194,573044.912307739,791477.165115356,465126.407913208,793952.136795044,646399.949050903,721761.55531311,507120.794784546,743478.327407837,388810.688613892,20782.0614471436
"[TG(52:4)]_FA18:2",0.390646416285942,9.24733429718088,1.70054971872105,0.192216101585446,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1480162.55651855,950118.356933594,751620.590698242,1026037.3605957,487718.198974609,900486.093017578,705449.311767578,861788.577758789,529620.051879883,893439.882202149,421976.850341797,66437.6447753906
"[TG(52:4)]_FA20:0",0.115617839447126,7.1159542378619,0.150224553147154,0.698320859598999,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",205741.654167175,236857.434196472,173978.950920105,218368.074272156,121953.90789032,213586.254081726,220060.353843689,184978.673667908,165310.792320251,205483.853355408,117244.347190857,14481.0810623169
"[TG(52:4)]_FA20:4",0.175418915858382,8.83005960472352,0.345273489389911,0.556800965640192,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",895828.11517334,641722.448852539,555707.618774414,684872.789916992,367051.062133789,592656.318603516,642637.881591797,526537.395019531,513952.364379883,694177.322998047,338204.258544922,62919.8845214844
"[TG(52:5)]_FA16:0",-0.00179819005324234,7.26600203038291,3.64373763659387e-05,0.995183728360319,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",260370.338272095,226536.115188599,164357.730911255,211555.515884399,138792.587356567,203446.814407349,262337.040786743,229769.297439575,225814.29750061,194515.03137207,109191.746582031,19347.0812835693
"[TG(52:5)]_FA16:1",-0.1028545712861,9.06107101665901,0.119445148797467,0.72963705115531,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1087449.32751465,602940.409240723,584840.933624268,759677.803344727,584315.959838867,900819.473754883,1089666.70269775,796781.576904297,1008557.24108887,617471.452575684,583681.12512207,21889.5014648438
"[TG(52:5)]_FA18:0",-0.0209787298210256,9.23281877505994,0.00496152720734244,0.943844959920392,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",0,0,0,0,0,0,0,0,0,0,0,594619.160095215
"[TG(52:5)]_FA18:1",0.0469548696173192,8.01483726499488,0.0248188886803291,0.874819193275099,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",362617.56211853,393623.905014038,266703.26121521,341944.884994507,201167.374221802,312775.166061401,430253.491744995,290451.660751343,328925.923416138,322780.999984741,162908.591751099,48562.9439849854
"[TG(52:5)]_FA18:2",0.245036402916909,8.47133203760221,0.672337080293801,0.412237979251654,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",666674.347717285,599259.089538574,450217.89263916,629837.97467041,350293.522125244,602821.368835449,479245.229736328,529052.49005127,376156.161987305,598457.141204834,296718.941497803,22308.7616577148
"[TG(52:5)]_FA20:0",0.0900168643206917,7.14348842450777,0.0911208499433087,0.762757033875603,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",214517.035858154,250066.394256592,172118.852416992,219120.693572998,129572.288909912,193137.533721924,238668.295257568,173479.852294922,189049.592819214,194527.434127808,124765.089538574,14889.4210205078
"[TG(52:5)]_FA20:4",0.190008167912042,8.56127327151502,0.404926020358062,0.524556157425804,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",784707.059020996,527710.545166016,467129.622314453,693427.539916992,320652.104309082,630892.663330078,568666.012451172,478319.537597656,442936.393188477,678621.513153076,300373.020385742,27916.3618164062
"[TG(52:6)]_FA16:0",0.0542241801340043,7.69690251056689,0.0330927220882131,0.855650177088161,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",336058.787139893,321806.266571045,249175.919281006,315282.106781006,180897.471588135,295529.482635498,361042.308807373,291559.279022217,290144.241973877,278953.79675293,153640.911468506,22928.6216125488
"[TG(52:6)]_FA16:1",-0.056194126987269,7.38096296741738,0.0356230186924904,0.850296119672525,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",281591.779083252,243433.558990479,181357.59463501,233219.394500732,150756.8097229,227837.197662354,317298.565338135,257787.517547607,249867.576934814,218110.015777588,124556.090606689,17700.6011657715
"[TG(52:6)]_FA18:0",0.0893692004174596,8.19139225520416,0.0898177379117442,0.764408992082198,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",485346.91317749,445139.793487549,341795.964630127,453490.867218018,279279.217559814,455314.095794678,418083.951263428,454259.157073975,344767.384552002,468832.295776367,232348.779327393,28443.2420349121
"[TG(52:6)]_FA18:1",-0.0220069219363134,9.63767018059464,0.00545991805483936,0.941096911691586,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",0,0,0,0,0,0,0,0,0,0,0,841502.949554443
"[TG(52:6)]_FA18:2",0.0769368109989534,7.74962723814934,0.0665858364122869,0.796374249985019,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",294367.841659546,301969.68522644,224516.675949097,290265.842025757,151941.711257935,267739.797958374,320475.803390503,236380.159866333,245985.216751099,276346.100296021,130587.009262085,45029.1634063721
"[TG(52:6)]_FA20:0",0.0562058351525309,8.190607879587,0.0355543774635407,0.850438716915916,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",488419.790802002,482264.239532471,355730.320007324,468978.734222412,309777.808319092,468192.496124268,453864.485809326,390255.005722046,361509.704711914,504345.37878418,326516.840423584,15673.0411071777
"[TG(52:6)]_FA20:4",0.272203400877434,9.93154419018268,0.82899316312978,0.362563828020867,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1731050.62866211,1865318.60040283,1448099.54675293,1818459.54760742,948140.431945801,1678110.0725708,1270638.59265137,1668258.36883545,993521.55657959,1777062.99169922,751822.868530273,34597.9223022461
"[TG(54:0)]_FA16:0",0.195141668801791,9.81408523202508,0.427042899313165,0.513443531268238,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",1303467.93405151,1805922.90682983,1445119.73605347,1512503.67294312,932187.310882568,1575418.10946655,1484777.14633179,1442355.77523804,1158576.42514038,1474480.99908447,718041.369842529,25203.7619934082
