lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0141,AK0145,AK0164,AK0174,AK0175,Blank-1x
FA(20:1),5.882389549612,7.577921304768907,238.58528371215226,8.001668333878998e-54,1.197849749581686e-50,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,FA,7964.540580749512,3387301.2391319275,7954.940528869629,8603.780624389648,7946.740524291992,7940.500556945801,7953.260528564453,7976.280590057373,11042.180751800535,7964.840518951416,7953.040557861328,7982.56058883667
[TG(52:0)]_FA18:0,0.05744183080056768,9.124295178577393,0.03713455997785786,0.8471913426360569,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1067566.2009277344,856018.8371582031,652940.32666015625,796603.9602050781,688967.728515625,752541.0821533203,747002.7177734375,728743.8923339844,626554.3386230469,1346556.6553955078,462315.1916503906,71442.6845703125
[TG(52:0)]_FA18:1,0.0538053161977879,7.965712933221393,0.03258391209988076,0.8567520914128508,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,438404.2717285156,408415.4927978515,324239.58013916016,402537.4880371094,253428.8961181641,394803.0936889648,400394.9514160156,387672.0434570313,351785.7275390625,450721.8321533203,205623.35583496097,25317.861770629883
[TG(52:0)]_FA18:2,-3.419975797509634e-4,7.108461649975941,1.3180124369682744e-6,0.9990839910431855,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,222849.59454345703,224529.49578857425,174933.08984375,216662.91400146484,125723.40948486328,202492.17767333984,266413.22064208984,170024.89208984375,214794.2149658203,197580.41261291504,130969.6495666504,21737.60125732422
[TG(52:0)]_FA20:0,0.03957432662962093,8.174356497126304,0.017632846725064155,0.894360467849736,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,501515.07678222656,473700.8606567383,390846.4255371094,464465.87689208984,286366.77752685547,428465.248046875,500872.6194458008,397041.1064453125,419524.52520751953,493870.35626220703,264873.09954833984,31138.522003173828
[TG(52:0)]_FA20:4,0.2575898700300092,9.843236762089752,0.74271126993699,0.3887937435423152,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1836963.316619873,1364964.2009887695,1127699.7576904297,1835047.5520629885,923425.1165161132,2147609.181274414,1558128.7819213867,1327346.930114746,941246.569885254,1747705.6622924805,823984.9393920898,13763.28091430664
[TG(52:1)]_FA16:0,-0.07759908922486644,8.74591524440936,0.06795825255539967,0.7943330923674995,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1006978.5400390624,572061.7938842773,518388.1546020508,658002.30224609375,404834.25244140625,597885.5231323242,896804.0187988281,518521.35290527344,817750.8457641602,533072.3955078125,525226.23095703125,27345.261993408203
[TG(52:1)]_FA16:1,-0.06227570441094991,8.854708196080022,0.04375675266783219,0.8343068286203178,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,755320.1590576172,694795.2468261719,561140.4027099609,662822.5466308594,548172.7921142578,605207.6656494141,817114.5341796875,607793.14599609375,631381.4841308594,973963.8724975586,391935.1682128906,61931.44418334961
[TG(52:1)]_FA18:0,0.4272302371129581,9.085712224275472,2.0312401547143963,0.15409482255512963,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1961015.3403320313,718983.75634765625,666039.0693359375,915453.66796875,449951.7501220703,743934.6785888672,773529.1640625,708687.4033203125,651261.0205078125,725875.2255859375,457143.1328125,57357.94403076172
[TG(52:1)]_FA18:1,0.03621864113131432,9.503281222237556,0.01477058573073009,0.9032678497058482,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1392931.7209472656,1073849.3549804688,847212.94677734375,1024562.5561523438,849680.31103515625,956053.72705078125,946755.75439453125,959494.826171875,778081.85498046875,1765335.0415039063,599285.62451171875,109249.96948242188
[TG(52:1)]_FA18:2,0.08142933464166081,7.5882818859095185,0.07458081057939125,0.7847802864463513,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,314750.88262939453,294566.8038330078,251718.63739013672,325604.63928222656,187989.01092529297,286270.9567871094,292699.5236816406,278645.37799072266,260905.71752929688,323735.9824523926,158081.61181640625,30947.90232849121
[TG(52:1)]_FA20:0,0.09707871732096451,8.102639758386555,0.10596231879935658,0.7447886543993003,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,545870.9608459473,391059.56549072266,343716.98651123047,512526.7927246094,253177.91790771484,482894.90270996094,459379.7523803711,375587.4112548828,372050.8889770508,517908.2788848877,241465.5792236328,22103.841522216797
[TG(52:1)]_FA20:4,0.11877671020096663,7.580708866379403,0.15853453042097954,0.6905093381197364,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,310420.42025756836,349963.60247802734,264540.98107910156,324703.8210449219,199194.8146972656,301825.9158935547,326778.90423583984,267921.3808288574,252736.3363647461,294553.1368560791,197287.19509887695,16651.221321105957
[TG(52:2)]_FA16:0,0.10505803336088528,8.733522600058215,0.12407336350406695,0.724657912908784,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1143700.6533203125,558329.2578735352,492092.9962158203,679833.890625,412643.5646972656,600508.8403930664,848817.52197265625,543695.7320556641,705010.5856323242,497707.81072998047,425382.0553588867,38906.44287109375
[TG(52:2)]_FA16:1,-0.07703953944800686,8.730834666312413,0.06698103662347421,0.7957841963224789,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1021211.7974853516,561519.37353515625,509120.8711242676,635226.1477050781,400642.8857421875,577594.5341796875,883963.3176269531,512259.15771484375,800749.8394775391,529539.4629821777,518004.3200683594,29578.46200561523
[TG(52:2)]_FA18:0,0.3656234516626192,9.44467040177169,1.4909987636237925,0.22206156068139493,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1718348.8373413086,1307584.0763549805,990802.7007751464,1225550.0178222656,688003.5015869141,1160519.990661621,922916.2536621094,1152731.8202514648,749209.6478271484,1153975.8705444336,553656.5119628906,29991.121963500977
[TG(52:2)]_FA18:1,0.4929753203841261,9.30584566601453,2.697645957072382,0.10049653081810397,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,2501393.9912109375,771083.1540527344,764760.2945556641,1059173.4440917969,499529.37890625,829826.857421875,864127.71875,784825.9755859375,714378.8098144531,818677.7401123047,531918.1387939453,75429.28576660156
[TG(52:2)]_FA18:2,0.12969586426706872,9.248974908130526,0.18897283194564807,0.6637728989560454,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1091743.6108398438,767996.01123046875,685154.365234375,847378.08349609375,663493.28125,783753.896484375,780642.59521484375,694838.95166015625,595614.3798828125,1123287.8413085938,515377.4575195313,174072.29125976563
[TG(52:2)]_FA20:0,0.14956996796446437,8.494969985676027,0.2511914974384126,0.6162373542995188,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,612907.0945739746,628073.1661987305,464009.45544433594,617655.3961486816,317984.4624938965,588806.50634765625,585844.6379699707,535426.2997436523,445434.8604736328,602321.316192627,266181.997756958,54082.54412841797
[TG(52:2)]_FA20:4,0.15515928602229584,7.355317753944124,0.2702699468134711,0.6031507471835147,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,268514.1784362793,313351.7406921387,231031.77459716797,275093.2589111328,167789.95281982422,252985.9564819336,289794.66036987305,214144.9547729492,223866.4370727539,234646.99810791016,165587.57070922852,15414.00114440918
[TG(52:3)]_FA16:0,0.05528670989773326,8.30760751519305,0.03440184188912099,0.8528546556882125,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,835594.49267578125,448218.7305908203,344456.2659301758,474126.9499511719,320642.2834472656,429160.5922241211,650574.919921875,399238.34924316406,561789.524230957,402500.0349121094,299167.7840576172,27283.541870117188
[TG(52:3)]_FA16:1,0.13384450390705074,8.702070280230254,0.2012332512967987,0.6537272372224132,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1154055.4501953125,544167.0166015625,494607.19677734375,656461.5119628906,390950.9512939453,591251.5808105469,800430.2734375,531090.28076171875,681390.54443359375,489678.35583496094,408171.4705810547,40034.24267578125
[TG(52:3)]_FA18:0,0.2314049047635599,8.854016532139509,0.5998629372697908,0.43863032649910194,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,885237.4423828125,851974.369934082,623879.50537109375,811254.43359375,494835.32971191406,848070.6503295898,685847.6312866211,754709.9611816406,543297.3988647461,797245.5333557129,406808.34588623047,18849.56135559082
[TG(52:3)]_FA18:1,0.37986977091836693,9.465114705651894,1.608643102037604,0.20468264505837183,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1892508.7810058591,1283356.6553955078,1004919.7384033204,1213843.224243164,685983.6735839844,1099709.5008544922,938281.74658203125,1147669.9763183594,758229.72314453125,1136539.5545654297,561850.9663696289,37349.22244262695
[TG(52:3)]_FA18:2,0.4861502278147631,9.022695467072738,2.624171220137214,0.10524744622219448,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1894608.511352539,608057.33740234375,613730.72412109375,871526.0172119141,380592.8669433594,658222.2138671875,677412.2279052734,594258.8244628906,538146.5570068359,664033.9295654297,435108.95068359375,101066.0264892578
[TG(52:3)]_FA20:0,0.24452758013697207,8.261402800084936,0.6695566212729318,0.41320623173598636,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,575228.5397644043,526210.9377746582,378832.19232177734,604610.6418762207,278304.6989440918,654291.5646972656,402509.227935791,543836.6578674316,299923.54095458984,599075.1887741089,241736.4774169922,16151.120895385742
[TG(52:3)]_FA20:4,0.11219884482918112,7.898944583463277,0.14148611613836692,0.7068080588369835,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,410740.8930053711,425765.46771240234,329006.62188720703,416314.0910644531,235443.7774658203,389194.7925415039,373883.86462402344,380899.88873291016,318361.6032714844,399451.18173217773,220206.31771850583,17281.141204833984
[TG(52:4)]_FA16:0,-0.09846632748191012,9.099966583662523,0.10946228052671358,0.7407571540785947,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1147874.0279541016,649757.790222168,625887.7066650391,806953.4061279297,613863.1214599609,943537.4396972656,1096040.4842529297,871224.1517333984,1051002.6893920898,660016.6448974609,621990.6532592773,22979.70150756836
[TG(52:4)]_FA16:1,0.03500708953354172,8.2665218865209,0.013799162159557454,0.9064877466177848,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,825238.5139160156,414421.689453125,342358.60314941406,459929.8918457031,299402.0627441406,420035.9560546875,697114.2854003906,396939.42810058594,537756.4552001953,389279.56384277344,269579.65936279297,26062.541778564453
[TG(52:4)]_FA18:0,0.05904381332139625,8.028421205698912,0.03923275395561632,0.8429882639443222,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,422988.5506591797,448428.1695251465,321889.7425994873,386100.7484741211,255682.57684326172,380601.4063720703,478107.0892333984,354644.16662597656,376951.2232666016,380075.0877227783,210659.9164428711,45878.6026763916
[TG(52:4)]_FA18:1,0.2359680170598255,8.82900112357325,0.6236679073499545,0.4296875255006269,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,883247.4847412109,843072.9649963379,593826.9737548828,812259.2265625,485908.4693603515,814734.1982421875,667182.0104980469,742543.6167602539,527902.8562316895,764260.3888549805,409592.7500610352,20782.061447143555
[TG(52:4)]_FA18:2,0.39064641628594227,9.247334297180885,1.7005497187210494,0.19221610158544578,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1546600.2012939453,1016556.0017089844,818058.2354736328,1092475.0053710938,554155.84375,966923.73779296875,771886.95654296875,928226.2225341796,596057.6966552734,959877.5269775392,488414.4951171875,66437.644775390625
[TG(52:4)]_FA20:0,0.11561783944712646,7.1159542378618985,0.15022455314715438,0.6983208595989993,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,220222.7352294922,251338.51525878903,188460.03198242188,232849.15533447263,136434.98895263672,228067.33514404297,234541.43490600583,199459.7547302246,179791.87338256836,219964.9344177246,131725.42825317383,14481.081062316896
[TG(52:4)]_FA20:4,0.17541891585838187,8.83005960472352,0.34527348938991054,0.5568009656401915,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,958747.9996948242,704642.3333740234,618627.5032958984,747792.6744384766,429970.94665527344,655576.203125,705557.76611328125,589457.2795410156,576872.2489013672,757097.20751953125,401124.14306640625,62919.884521484375
[TG(52:5)]_FA16:0,-0.0017981900532423472,7.266002030382907,3.643737636593869e-5,0.9951837283603189,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,279717.41955566406,245883.19647216797,183704.81219482425,230902.59716796875,158139.66864013672,222793.89569091797,281684.1220703125,249116.37872314453,245161.3787841797,213862.11265563965,128538.8278656006,19347.081283569336
[TG(52:5)]_FA16:1,-0.10285457128609987,9.061071016659014,0.11944514879746748,0.72963705115531,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,1109338.8289794922,624829.9107055664,606730.4350891113,781567.3048095703,606205.4613037109,922708.9752197266,1111556.2041625977,818671.0783691406,1030446.7425537108,639360.9540405273,605570.6265869141,21889.50146484375
[TG(52:5)]_FA18:0,-0.020978729821025575,9.23281877505994,0.004961527207342442,0.9438449599203922,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,427652.1258544922,491394.67095947266,437164.0898742676,411574.56872558594,195260.63153076172,404624.00762939453,430821.5295410156,547796.306640625,446303.73907470703,406890.99295043945,177143.69345092773,594619.1600952148
[TG(52:5)]_FA18:1,0.04695486961731922,8.014837264994881,0.02481888868032911,0.8748191932750986,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,411180.5061035156,442186.84899902344,315266.2052001953,390507.8289794922,249730.3182067871,361338.1100463867,478816.43572998047,339014.6047363281,377488.86740112305,371343.94396972656,211471.535736084,48562.94398498535
[TG(52:5)]_FA18:2,0.24503640291690912,8.471332037602211,0.6723370802938007,0.4122379792516538,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,688983.109375,621567.8511962891,472526.654296875,652146.736328125,372602.283782959,625130.1304931641,501553.99139404297,551361.2517089844,398464.92364501953,620765.9028625488,319027.7031555176,22308.761657714844
[TG(52:5)]_FA20:0,0.09001686432069173,7.143488424507766,0.09112084994330871,0.7627570338756027,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,229406.4568786621,264955.8152770996,187008.2734375,234010.11459350583,144461.70993041992,208026.95474243164,253557.71627807617,188369.2733154297,203939.01383972168,209416.85514831543,139654.51055908203,14889.421020507813
[TG(52:5)]_FA20:4,0.19000816791204214,8.561273271515018,0.4049260203580616,0.5245561574258037,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,812623.4208374023,555626.9069824219,495045.9841308594,721343.9017333984,348568.4661254883,658809.0251464844,596582.3742675781,506235.8994140625,470852.7550048828,706537.8749694824,328289.38220214844,27916.36181640625
[TG(52:6)]_FA16:0,0.054224180134004346,7.696902510566891,0.03309272208821312,0.8556501770881614,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,358987.4087524414,344734.88818359375,272104.5408935547,338210.7283935547,203826.0932006836,318458.1042480469,383970.9304199219,314487.9006347656,313072.8635864258,301882.4183654785,176569.5330810547,22928.621612548828
[TG(52:6)]_FA16:1,-0.056194126987268986,7.38096296741738,0.035623018692490405,0.8502961196725252,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,299292.38024902344,261134.16015625,199058.19580078125,250919.9956665039,168457.41088867188,245537.798828125,334999.16650390625,275488.1187133789,267568.17810058594,235810.61694335935,142256.69177246094,17700.601165771484
[TG(52:6)]_FA18:0,0.08936920041745963,8.191392255204157,0.08981773791174419,0.7644089920821981,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,TAG,513790.15521240234,473583.03552246094,370239.20666503906,481934.1092529297,307722.45959472656,483757.33782958984,446527.19329833984,482702.3991088867,373210.62658691406,497275.5378112793,260792.0213623047,28443.24203491211
